number,value,datetime_start,datetime_complete,duration,params_elite_size,params_iter_per_ind,params_max_generations,params_num_new_gen,params_pop_size,params_prob_crossover,params_prob_mut_30,params_prob_mut_repair,params_w_density,params_w_slack,state
525,4534.0,2026-03-11 22:57:40.186272,2026-03-11 22:58:08.384071,0 days 00:00:28.197799,17,11367,197,47,67,0.22306327136031112,0.2201770692255925,0.2858359192761273,400.03604884942445,1.680617525961225,COMPLETE
424,4533.0,2026-03-11 22:50:30.961967,2026-03-11 22:50:57.595011,0 days 00:00:26.633044,15,14957,185,46,66,0.289066788807096,0.23986009647031578,0.15366725418721552,2232.003031041808,0.5930092803835335,COMPLETE
91,4532.0,2026-03-11 22:36:12.909240,2026-03-11 22:36:36.420645,0 days 00:00:23.511405,22,15835,159,48,67,0.2954401512787065,0.4633344799050046,0.17188669492308184,2850.1971594435495,4.88262668153332,COMPLETE
496,4529.0,2026-03-11 22:56:05.504597,2026-03-11 22:56:49.117207,0 days 00:00:43.612610,20,25097,160,48,64,0.48150574561510007,0.4582617914671614,0.13865391512479502,3957.6122950253557,0.1348492989578462,COMPLETE
396,4528.0,2026-03-11 22:49:27.137188,2026-03-11 22:49:45.064173,0 days 00:00:17.926985,24,10070,200,49,58,0.27773167242491775,0.21528231392038258,0.29853114268612746,2244.568101123623,0.7098293650471004,COMPLETE
232,4528.0,2026-03-11 22:42:51.495329,2026-03-11 22:43:29.629092,0 days 00:00:38.133763,17,24065,154,46,74,0.24967083178856986,0.3083072277641218,0.06988071985825073,1862.958482422104,0.7953570548142547,COMPLETE
43,4528.0,2026-03-11 22:29:35.907222,2026-03-11 22:30:04.618918,0 days 00:00:28.711696,27,16572,133,41,99,0.6145701257931843,0.2689201188228269,0.19479484395635738,2038.6950376173318,2.645156513810418,COMPLETE
524,4527.0,2026-03-11 22:57:31.904401,2026-03-11 22:57:55.441492,0 days 00:00:23.537091,16,10792,197,47,59,0.2413709817243137,0.2208758095645811,0.10333595803822027,642.5928684022863,1.8015093712634331,COMPLETE
526,4526.0,2026-03-11 22:57:42.470163,2026-03-11 22:58:09.298058,0 days 00:00:26.827895,17,11414,197,47,64,0.2305368268932577,0.22355738439560544,0.10001383945140839,411.9846709761271,1.7968882661734362,COMPLETE
498,4525.0,2026-03-11 22:56:12.320121,2026-03-11 22:56:32.925373,0 days 00:00:20.605252,20,10448,161,48,66,0.285506605976492,0.4700990075889971,0.05089294001029711,2351.872606303607,1.4098386657163682,COMPLETE
5,4523.0,2026-03-11 22:24:11.243304,2026-03-11 22:24:54.959432,0 days 00:00:43.716128,26,48652,103,24,70,0.6476739366679554,0.44424133766652296,0.23643039795773269,3401.240029482487,4.470937598099129,COMPLETE
491,4522.0,2026-03-11 22:55:37.251728,2026-03-11 22:56:26.902738,0 days 00:00:49.651010,18,27286,161,48,65,0.3151105006557631,0.45472829139486776,0.062686331074818,1401.513261641698,2.0585173782748325,COMPLETE
13,4521.0,2026-03-11 22:25:27.587560,2026-03-11 22:26:18.013969,0 days 00:00:50.426409,28,45236,122,29,73,0.6696848234143808,0.4280441806744991,0.2407374878894663,2238.508106713778,0.32621040576699833,COMPLETE
509,4520.0,2026-03-11 22:56:47.037267,2026-03-11 22:57:15.451477,0 days 00:00:28.414210,19,12913,195,46,62,0.2687409266496352,0.2474421880305126,0.1125486660489982,2372.7058414380363,1.5341249047177088,COMPLETE
100,4519.0,2026-03-11 22:36:33.013922,2026-03-11 22:37:06.372240,0 days 00:00:33.358318,20,23465,159,33,67,0.22173436977516583,0.38496682595317894,0.17564140882890802,3428.5250476974697,1.232670830798318,COMPLETE
153,4519.0,2026-03-11 22:38:43.723447,2026-03-11 22:39:38.856153,0 days 00:00:55.132706,18,37582,151,47,71,0.3133021891133812,0.4233443999382403,0.2884460673705817,1014.5313152569231,1.989417144171743,COMPLETE
398,4518.0,2026-03-11 22:49:30.903387,2026-03-11 22:49:49.254944,0 days 00:00:18.351557,24,10897,195,43,58,0.28239359646117923,0.2270124848276738,0.10710828696714059,2348.044603704299,0.9550839732215342,COMPLETE
1,4516.0,2026-03-11 22:23:40.160063,2026-03-11 22:24:13.641272,0 days 00:00:33.481209,16,19053,184,23,75,0.5020087890575982,0.5228171241526787,0.18105817355582782,682.9129433370713,2.2812174563494856,COMPLETE
56,4514.0,2026-03-11 22:31:06.742049,2026-03-11 22:31:31.462112,0 days 00:00:24.720063,20,23859,181,34,43,0.351960068965723,0.27652848031385874,0.15297016816991837,4306.8994519687085,1.6043717706732445,COMPLETE
44,4514.0,2026-03-11 22:29:36.472878,2026-03-11 22:30:14.879740,0 days 00:00:38.406862,26,38971,132,41,57,0.495528462667749,0.32582899802364107,0.2849934921128687,3544.84282098626,2.595786036380119,COMPLETE
12,4514.0,2026-03-11 22:25:16.593088,2026-03-11 22:26:12.929633,0 days 00:00:56.336545,15,40719,144,24,77,0.3750977820088348,0.3612047945224196,0.1339472388470836,1610.3153687353674,3.0439704692704566,COMPLETE
337,4514.0,2026-03-11 22:47:17.301992,2026-03-11 22:47:29.920177,0 days 00:00:12.618185,11,12316,168,41,42,0.23446770322365665,0.44005427662496455,0.2999590087755938,3359.6201401732646,1.4029667842625932,COMPLETE
410,4514.0,2026-03-11 22:49:54.210740,2026-03-11 22:50:24.191905,0 days 00:00:29.981165,26,16711,196,45,63,0.3123457469825669,0.23254161842068935,0.2806628993292073,2474.1119653655837,1.1613889952120844,COMPLETE
536,4512.0,2026-03-11 22:58:08.406644,2026-03-11 22:58:31.911500,0 days 00:00:23.504856,20,13967,153,23,64,0.20797074883497876,0.20825054684787672,0.14030584712144456,2044.1477902275508,1.6142723461511304,COMPLETE
338,4512.0,2026-03-11 22:47:17.421536,2026-03-11 22:47:48.625033,0 days 00:00:31.203497,19,35253,163,41,41,0.23843449069947192,0.4240913023733871,0.2951592979519169,3331.1060328964572,1.3659660189262643,COMPLETE
251,4510.0,2026-03-11 22:43:54.807871,2026-03-11 22:44:34.078679,0 days 00:00:39.270808,23,21282,179,49,72,0.40444104575870665,0.4789595438170292,0.28333102614583167,3559.943841646726,1.461893795357878,COMPLETE
88,4510.0,2026-03-11 22:35:59.607515,2026-03-11 22:36:24.944889,0 days 00:00:25.337374,22,15490,149,48,80,0.2925010845625071,0.46423312762859653,0.14086998177363017,2900.2411711837876,0.9263661012673176,COMPLETE
277,4509.0,2026-03-11 22:45:25.969839,2026-03-11 22:45:39.404850,0 days 00:00:13.435011,19,16516,124,43,45,0.21515191405962858,0.2278649992067982,0.10123870000110322,3280.073399864141,1.2736723736728175,COMPLETE
200,4509.0,2026-03-11 22:40:53.383936,2026-03-11 22:41:13.441385,0 days 00:00:20.057449,18,16573,161,42,51,0.5311630633752477,0.3935530641359797,0.0862817405264512,2954.942161505698,1.423336047520026,COMPLETE
159,4507.0,2026-03-11 22:38:55.408735,2026-03-11 22:39:19.355827,0 days 00:00:23.947092,15,14346,155,47,73,0.31070952219728526,0.42192995125351374,0.2910316078648984,540.0932900995635,1.6615058162721377,COMPLETE
171,4507.0,2026-03-11 22:39:24.661436,2026-03-11 22:39:56.195236,0 days 00:00:31.533800,21,18377,184,46,65,0.23313626077732066,0.47045883480204587,0.2644266999241919,987.9639381021366,1.50728876333404,COMPLETE
478,4507.0,2026-03-11 22:54:28.605697,2026-03-11 22:55:14.454212,0 days 00:00:45.848515,23,19136,174,43,78,0.25025947458469844,0.2394059799087973,0.15839854566558187,2158.857730493658,1.1999347664403957,COMPLETE
276,4506.0,2026-03-11 22:45:24.791877,2026-03-11 22:45:36.356304,0 days 00:00:11.564427,18,15622,111,43,45,0.252972162319848,0.2882959878439036,0.09942212439075518,3871.611989631609,1.2001402829279824,COMPLETE
486,4505.0,2026-03-11 22:55:14.124934,2026-03-11 22:56:08.297614,0 days 00:00:54.172680,20,33372,173,43,55,0.29052080183584605,0.45903903898740944,0.05644764269954952,3601.495767902361,1.3220451778619993,COMPLETE
464,4505.0,2026-03-11 22:53:20.078044,2026-03-11 22:54:14.207300,0 days 00:00:54.129256,24,30996,196,47,60,0.2736310313199187,0.2182987046379624,0.11548650657101871,2264.213411305144,1.058898149664533,COMPLETE
66,4503.0,2026-03-11 22:32:26.244635,2026-03-11 22:32:40.279982,0 days 00:00:14.035347,17,12013,174,47,48,0.30631429086650364,0.27671854056721934,0.07640563368162448,4753.783122344695,2.1258920732816082,COMPLETE
542,4502.0,2026-03-11 22:58:20.077790,2026-03-11 22:58:46.185533,0 days 00:00:26.107743,20,13310,152,49,75,0.24380597470533522,0.23791828607884985,0.1367943616856668,2133.0824840845185,2.184352064324261,COMPLETE
477,4501.0,2026-03-11 22:54:21.437949,2026-03-11 22:55:03.595149,0 days 00:00:42.157200,16,18823,167,36,77,0.38205039734475055,0.23858806460151,0.11681350841660142,3621.7871422627854,1.2351392103228513,COMPLETE
244,4501.0,2026-03-11 22:43:32.997505,2026-03-11 22:43:58.409830,0 days 00:00:25.412325,17,12685,197,49,69,0.28977132791907445,0.2121197357857012,0.1346623438480183,2726.004569626886,1.357329953106416,COMPLETE
301,4501.0,2026-03-11 22:46:10.812982,2026-03-11 22:46:27.832019,0 days 00:00:17.019037,20,10149,173,48,70,0.3038725352125352,0.24235445938424166,0.12788406533734498,2523.106097509669,2.2663371247470057,COMPLETE
548,4500.0,2026-03-11 22:58:38.791594,2026-03-11 22:59:04.336773,0 days 00:00:25.545179,20,12018,195,49,75,0.24450678448588758,0.30039339081670274,0.2859691465063754,156.34683577698493,1.952941451407393,COMPLETE
115,4500.0,2026-03-11 22:37:15.739975,2026-03-11 22:37:37.962814,0 days 00:00:22.222839,19,17361,172,46,52,0.2667697722958315,0.36982473315587877,0.12775642615704585,3763.529595158234,1.1777702187944212,COMPLETE
231,4500.0,2026-03-11 22:42:49.572792,2026-03-11 22:43:32.982460,0 days 00:00:43.409668,25,28404,150,41,74,0.24878202575783145,0.3054670879469246,0.12330255581924918,3202.710608679645,1.5800052604561996,COMPLETE
520,4499.0,2026-03-11 22:57:17.515150,2026-03-11 22:57:45.542656,0 days 00:00:28.027506,15,11390,200,47,67,0.23672669651744638,0.2230794510572473,0.16753077713732845,2619.7703968046603,1.320020689830587,COMPLETE
0,4498.0,2026-03-11 22:23:37.400607,2026-03-11 22:24:43.371081,0 days 00:01:05.970474,13,34966,165,39,91,0.2182154270376631,0.3523079450880317,0.21835139314821927,4501.906764977024,4.243346285120238,COMPLETE
42,4498.0,2026-03-11 22:29:30.393612,2026-03-11 22:29:46.832777,0 days 00:00:16.439165,27,16240,136,38,56,0.5084685018994126,0.3269919415955656,0.28327266253010586,2096.0203339944305,2.697821193200359,COMPLETE
309,4496.0,2026-03-11 22:46:27.849497,2026-03-11 22:46:44.176200,0 days 00:00:16.326703,20,11656,171,48,58,0.3055624611981417,0.4285092215001551,0.12013523462660484,3443.2011867968554,1.6298226205340236,COMPLETE
555,4496.0,2026-03-11 22:59:18.383655,2026-03-11 22:59:38.193884,0 days 00:00:19.810229,28,10873,150,45,90,0.28195072437614105,0.43540815742214306,0.28749627656624605,1202.2207155765711,0.828884757334618,COMPLETE
35,4494.0,2026-03-11 22:28:20.206286,2026-03-11 22:29:36.462821,0 days 00:01:16.256535,28,36025,161,38,100,0.6110513236547119,0.26125804118011187,0.19980461329993535,3928.4615632615523,1.9225726160895784,COMPLETE
393,4494.0,2026-03-11 22:49:17.153955,2026-03-11 22:49:38.567309,0 days 00:00:21.413354,24,10564,195,49,70,0.2802214679341731,0.22799392114535436,0.11206355341762608,2673.882276406404,0.8873147755372474,COMPLETE
9,4491.0,2026-03-11 22:24:43.383171,2026-03-11 22:25:27.579146,0 days 00:00:44.195975,18,46857,113,24,67,0.34669353458824237,0.4237722270293012,0.17577246557308202,400.65562792687035,4.74515930253229,COMPLETE
187,4490.0,2026-03-11 22:39:58.090797,2026-03-11 22:41:01.305694,0 days 00:01:03.214897,20,40894,166,48,68,0.26017724001133885,0.40209749894395724,0.23450387729136674,1303.0696099503712,1.2208890514797313,COMPLETE
488,4487.0,2026-03-11 22:55:23.463756,2026-03-11 22:56:29.184619,0 days 00:01:05.720863,18,33609,165,49,70,0.28946717541462785,0.4534744234981999,0.15308584290591015,735.7606193510994,0.541932132633729,COMPLETE
7,4487.0,2026-03-11 22:24:15.389137,2026-03-11 22:25:28.965324,0 days 00:01:13.576187,21,49932,134,39,88,0.22124444793033715,0.4907536516695399,0.11069951646595606,4904.820045103886,4.479328911782165,COMPLETE
31,4487.0,2026-03-11 22:27:52.491615,2026-03-11 22:28:26.118104,0 days 00:00:33.626489,18,30059,143,46,60,0.4085671039905907,0.2972089516635347,0.2677406011943375,3897.147415761546,1.9384963388286847,COMPLETE
34,4486.0,2026-03-11 22:28:18.369030,2026-03-11 22:29:37.469688,0 days 00:01:19.100658,28,37493,162,27,100,0.6087550062315296,0.2589234262668765,0.1986758289536132,3843.878911478905,2.005117557371896,COMPLETE
499,4485.0,2026-03-11 22:56:19.654729,2026-03-11 22:56:38.887637,0 days 00:00:19.232908,20,10089,157,48,65,0.31244125550687624,0.472770829449924,0.12095285718074486,1420.917706390198,1.371341783866861,COMPLETE
213,4482.0,2026-03-11 22:41:39.387405,2026-03-11 22:42:25.155080,0 days 00:00:45.767675,24,29535,157,49,71,0.2025953285270471,0.44578270158772315,0.1880455117282431,2343.5760457876877,1.0136246379249183,COMPLETE
197,4481.0,2026-03-11 22:40:41.031546,2026-03-11 22:41:14.724655,0 days 00:00:33.693109,18,30793,157,48,50,0.259946433863872,0.3381037459827807,0.08618335586302246,2949.919879753719,1.4386565073854312,COMPLETE
502,4480.0,2026-03-11 22:56:26.941808,2026-03-11 22:56:46.756230,0 days 00:00:19.814422,20,10936,158,46,63,0.48325461824464677,0.4720149044954672,0.1046097438056049,2418.147000753755,0.11441783235584924,COMPLETE
221,4478.0,2026-03-11 22:42:02.822660,2026-03-11 22:42:34.924294,0 days 00:00:32.101634,25,19304,164,49,71,0.3001935082020839,0.445517366613757,0.19838994580414082,2587.904682170474,0.9652506000276404,COMPLETE
315,4477.0,2026-03-11 22:46:38.618862,2026-03-11 22:46:57.326827,0 days 00:00:18.707965,20,11268,171,48,69,0.26166769581011357,0.5474950785210885,0.11902381052718977,3650.2852081149977,2.4253762456890215,COMPLETE
184,4475.0,2026-03-11 22:39:53.282697,2026-03-11 22:41:07.429547,0 days 00:01:14.146850,27,41569,189,48,69,0.24039541120535873,0.39980865974625723,0.2962034255676017,3089.891436347457,1.2505712690347615,COMPLETE
333,4472.0,2026-03-11 22:47:08.837610,2026-03-11 22:47:21.403561,0 days 00:00:12.565951,17,12786,163,41,42,0.2289490918118893,0.4395164610232665,0.2951650140767899,3186.3576503077966,3.6859617097502575,COMPLETE
48,4472.0,2026-03-11 22:30:04.628820,2026-03-11 22:30:46.154292,0 days 00:00:41.525472,24,31217,156,44,64,0.27821366539249603,0.22629563702504657,0.2533356407677725,3543.2400258475172,1.0532381326871199,COMPLETE
475,4471.0,2026-03-11 22:54:14.237082,2026-03-11 22:55:23.432358,0 days 00:01:09.195276,23,32036,168,44,76,0.2561328434717922,0.33856897830908333,0.13212386422375116,2112.3553080741613,1.2420338827666286,COMPLETE
391,4470.0,2026-03-11 22:49:14.725171,2026-03-11 22:49:29.418457,0 days 00:00:14.693286,24,10069,162,49,60,0.2519842770534715,0.2177657841244776,0.275028144020326,2640.873542273844,0.8624815343783911,COMPLETE
19,4470.0,2026-03-11 22:26:18.023125,2026-03-11 22:27:15.528751,0 days 00:00:57.505626,30,55700,199,32,41,0.2962515821052,0.599071887594728,0.296367749076739,1314.6280608951884,3.139262239350747,COMPLETE
503,4467.0,2026-03-11 22:56:29.229080,2026-03-11 22:56:52.684600,0 days 00:00:23.455520,20,12816,158,46,63,0.26933500484673084,0.4751508107905257,0.10942309755908036,2426.932988645519,0.12723181094220853,COMPLETE
71,4467.0,2026-03-11 22:32:57.608676,2026-03-11 22:34:23.795295,0 days 00:01:26.186619,17,51123,193,49,69,0.2083898720079508,0.523582095205722,0.07659030499631278,2609.013916532715,1.54310050464541,COMPLETE
470,4467.0,2026-03-11 22:53:41.675321,2026-03-11 22:55:09.969746,0 days 00:01:28.294425,24,31890,196,45,87,0.2744742549052496,0.2593037051784415,0.12902504887616364,4088.6015820031703,1.0723989204570654,COMPLETE
4,4464.0,2026-03-11 22:23:48.958838,2026-03-11 22:24:11.230165,0 days 00:00:22.271327,25,21391,124,24,66,0.5171824903642867,0.26025440661437493,0.269306270342206,2086.2663030620934,2.363920042766102,COMPLETE
68,4464.0,2026-03-11 22:32:40.289548,2026-03-11 22:33:52.028763,0 days 00:01:11.739215,14,43034,191,37,69,0.35289500730642,0.495007345989385,0.08886533256633591,1776.2210598637178,1.4899224610783324,COMPLETE
241,4463.0,2026-03-11 22:43:28.449998,2026-03-11 22:43:54.792644,0 days 00:00:26.342646,17,12138,198,42,74,0.2876340164038093,0.45480016769063397,0.13247630265176258,2836.9328800004814,1.7113959098970275,COMPLETE
266,4461.0,2026-03-11 22:45:05.076888,2026-03-11 22:45:23.982223,0 days 00:00:18.905335,18,17795,147,44,49,0.23767263481605094,0.39614370875497484,0.09511067854245965,3150.472318853523,1.1144703717661049,COMPLETE
32,4460.0,2026-03-11 22:27:54.755879,2026-03-11 22:28:18.360534,0 days 00:00:23.604655,10,20908,141,47,60,0.39034282226329575,0.303132303221126,0.2687173569326686,3877.657342194356,1.8002257460454878,COMPLETE
484,4460.0,2026-03-11 22:55:05.683890,2026-03-11 22:55:49.881031,0 days 00:00:44.197141,23,27631,165,43,56,0.25692762955111914,0.4444211633391251,0.185275004361575,4258.611021708357,0.5570871730209701,COMPLETE
441,4460.0,2026-03-11 22:51:23.964518,2026-03-11 22:52:27.882612,0 days 00:01:03.918094,26,34831,193,48,68,0.35842633967610726,0.32190217694790074,0.16318813414998767,2545.720544244834,0.7470362082253108,COMPLETE
516,4458.0,2026-03-11 22:57:14.807368,2026-03-11 22:57:40.160230,0 days 00:00:25.352862,19,11721,181,47,66,0.235266310868529,0.23014520563238186,0.11350630367951603,329.95466341972815,1.8051116764347273,COMPLETE
313,4456.0,2026-03-11 22:46:35.525350,2026-03-11 22:46:52.798157,0 days 00:00:17.272807,20,10999,162,48,69,0.2808563048155494,0.46452895275942263,0.12015584031330917,3645.49637726874,2.1264309017763416,COMPLETE
541,4453.0,2026-03-11 22:58:13.714788,2026-03-11 22:59:14.745460,0 days 00:01:01.030672,20,36105,153,49,75,0.20282971876582,0.23668570499955913,0.1378196958676825,2071.6505595223507,1.565784970499593,COMPLETE
240,4451.0,2026-03-11 22:43:24.656239,2026-03-11 22:43:53.064023,0 days 00:00:28.407784,17,10341,194,46,95,0.29140689080899074,0.4319570177275315,0.1200501128786565,2812.5977083141515,1.7436187002080001,COMPLETE
382,4450.0,2026-03-11 22:48:57.056320,2026-03-11 22:49:12.829425,0 days 00:00:15.773105,18,11490,154,44,61,0.4586227483738302,0.4625163748483513,0.28857114914866183,3264.9516641839205,1.311625609945057,COMPLETE
402,4442.0,2026-03-11 22:49:38.595685,2026-03-11 22:49:57.839383,0 days 00:00:19.243698,20,10895,200,21,64,0.2781446583517624,0.21717881394122376,0.27951416199200996,2155.5415692894276,0.9860412397186952,COMPLETE
365,4438.0,2026-03-11 22:48:10.985495,2026-03-11 22:48:41.365019,0 days 00:00:30.379524,21,19225,159,47,73,0.2976344670983967,0.20453820314978005,0.1970836696594379,3081.617407469421,1.6475183438538659,COMPLETE
417,4435.0,2026-03-11 22:50:13.478314,2026-03-11 22:50:34.544575,0 days 00:00:21.066261,25,12175,188,45,62,0.2880825727034553,0.24326663993040268,0.27068471275506323,2298.649719008792,0.17391159271415285,COMPLETE
538,4434.0,2026-03-11 22:58:09.685782,2026-03-11 22:58:38.765908,0 days 00:00:29.080126,20,14398,153,48,73,0.20924474512858698,0.2080376465887862,0.2372024027733768,2129.032231023283,1.6322084154407621,COMPLETE
219,4434.0,2026-03-11 22:41:58.143954,2026-03-11 22:42:41.763501,0 days 00:00:43.619547,24,27053,161,50,71,0.21030313581717341,0.44399981050410114,0.18005815122708982,2575.3553669880307,0.9446389127478414,COMPLETE
107,4433.0,2026-03-11 22:36:48.667872,2026-03-11 22:37:16.895753,0 days 00:00:28.227881,25,22194,168,46,55,0.26800164112583896,0.21613372431989167,0.12377124182706001,3373.013004505845,4.043751149504341,COMPLETE
15,4432.0,2026-03-11 22:25:30.730665,2026-03-11 22:26:28.840203,0 days 00:00:58.109538,30,57841,194,33,41,0.329207623085062,0.5877231429773246,0.05510680042490851,1658.397034049604,3.2231205210050877,COMPLETE
45,4429.0,2026-03-11 22:29:37.480097,2026-03-11 22:30:18.564756,0 days 00:00:41.084659,24,40323,136,41,57,0.28172887277035097,0.3458225902405702,0.28292987978212647,1981.216984477395,2.6008100360473443,COMPLETE
429,4429.0,2026-03-11 22:50:45.862139,2026-03-11 22:51:12.239989,0 days 00:00:26.377850,27,15188,184,46,65,0.30651554506923656,0.24906303905356902,0.14636052060669275,2206.3187936905847,0.555176096336276,COMPLETE
533,4429.0,2026-03-11 22:57:57.920500,2026-03-11 22:58:22.848297,0 days 00:00:24.927797,20,10072,200,48,64,0.22576433083741282,0.21091013480979376,0.14144766749310506,1939.106366010352,1.7236121908526072,COMPLETE
461,4428.0,2026-03-11 22:52:57.492916,2026-03-11 22:54:18.421231,0 days 00:01:20.928315,24,32617,198,47,86,0.2749013231395868,0.3305130992884535,0.12488206321366872,2290.9660146306596,1.0895436087369486,COMPLETE
354,4427.0,2026-03-11 22:47:42.460954,2026-03-11 22:48:16.945561,0 days 00:00:34.484607,21,30688,180,39,47,0.2132843027422333,0.43033234156256933,0.28597001866165217,3015.5256319453597,1.5999532810624533,COMPLETE
532,4427.0,2026-03-11 22:57:55.464144,2026-03-11 22:58:20.047485,0 days 00:00:24.583341,20,10129,200,48,64,0.22571989101523365,0.20919367959810983,0.09113643289039552,1885.4655851038142,1.6906894955822205,COMPLETE
252,4425.0,2026-03-11 22:43:58.433189,2026-03-11 22:44:34.191666,0 days 00:00:35.758477,23,22257,169,47,66,0.23608200648158112,0.4778924578566158,0.14264377948169912,3463.0754391331047,1.4906073154843609,COMPLETE
438,4425.0,2026-03-11 22:51:13.032829,2026-03-11 22:51:45.404951,0 days 00:00:32.372122,26,17432,190,48,67,0.27435783058215535,0.2219060813472061,0.13697442771419455,2022.5352482427256,0.42201120119757934,COMPLETE
335,4423.0,2026-03-11 22:47:14.356001,2026-03-11 22:47:27.968520,0 days 00:00:13.612519,19,12845,176,41,42,0.22642911594696688,0.4371645594906932,0.2955963231141827,3176.962526810174,3.6819461175114165,COMPLETE
394,4423.0,2026-03-11 22:49:23.917562,2026-03-11 22:50:17.936215,0 days 00:00:54.018653,24,32597,195,49,61,0.22120032026585354,0.2238656288292704,0.2770644856974797,2636.661294496029,4.822018218008759,COMPLETE
215,4421.0,2026-03-11 22:41:43.345954,2026-03-11 22:42:40.558183,0 days 00:00:57.212229,22,36173,161,50,71,0.20509657758783137,0.47042270576262546,0.24102020400827578,2794.6357876408415,1.1208558788368506,COMPLETE
67,4418.0,2026-03-11 22:32:37.520116,2026-03-11 22:33:00.076098,0 days 00:00:22.555982,17,13318,190,20,69,0.3148957909754634,0.5195592727703543,0.0755881212482359,2617.328143963863,1.4955293164168662,COMPLETE
356,4417.0,2026-03-11 22:47:48.648568,2026-03-11 22:48:46.614465,0 days 00:00:57.965897,21,36743,159,49,75,0.21391871590353992,0.42474373245739905,0.19643058804157215,2961.6618225772045,1.6612560260717966,COMPLETE
431,4417.0,2026-03-11 22:50:52.277139,2026-03-11 22:51:23.939626,0 days 00:00:31.662487,24,18269,186,46,65,0.3013792381883932,0.2502113049214485,0.1454470271805859,1926.4385479970772,0.3561733338615639,COMPLETE
435,4412.0,2026-03-11 22:51:06.045565,2026-03-11 22:51:37.421400,0 days 00:00:31.375835,26,17121,186,50,68,0.30073882211225067,0.2294754094288669,0.149312524091122,2153.690713552651,0.1374457538454455,COMPLETE
210,4412.0,2026-03-11 22:41:14.054013,2026-03-11 22:41:43.328654,0 days 00:00:29.274641,19,30047,152,44,45,0.22822034157780596,0.4919604286912715,0.16050643066114254,2298.1779559634197,4.512499651227425,COMPLETE
514,4412.0,2026-03-11 22:56:59.553118,2026-03-11 22:57:29.225900,0 days 00:00:29.672782,19,12715,200,42,66,0.23499154365135255,0.23001092450741636,0.1128372821085665,109.35013833740092,1.5516593702903996,COMPLETE
63,4410.0,2026-03-11 22:32:06.001735,2026-03-11 22:32:26.233995,0 days 00:00:20.232260,19,18128,186,43,44,0.2635707846594922,0.48173908578980645,0.15767799599715887,2436.462691171115,0.6237491117074789,COMPLETE
208,4408.0,2026-03-11 22:41:13.455349,2026-03-11 22:42:02.804139,0 days 00:00:49.348790,22,29550,158,50,76,0.22371375388135534,0.5073229708398802,0.24325505584696067,2295.323280946901,4.442610468120797,COMPLETE
469,4407.0,2026-03-11 22:53:35.751018,2026-03-11 22:54:28.558975,0 days 00:00:52.807957,24,33083,170,45,60,0.27595220745323973,0.44608645389164664,0.11484183470448167,2269.819942598229,1.0566324045583586,COMPLETE
214,4405.0,2026-03-11 22:41:40.615330,2026-03-11 22:42:27.991564,0 days 00:00:47.376234,24,29547,161,50,71,0.2042530612872615,0.4422438651313601,0.20242388372428455,2582.111957661562,3.3150280488214316,COMPLETE
151,4405.0,2026-03-11 22:38:39.958372,2026-03-11 22:39:23.961814,0 days 00:00:44.003442,15,37401,155,47,54,0.30882142167506776,0.423991295034283,0.2871047324677979,2676.3484707584307,1.9930495977797642,COMPLETE
411,4405.0,2026-03-11 22:49:57.547236,2026-03-11 22:50:18.362013,0 days 00:00:20.814777,25,11846,188,45,63,0.2668701426543882,0.23683715492355784,0.16408263714408847,2318.1587786329615,0.7108957713666975,COMPLETE
473,4403.0,2026-03-11 22:54:06.040774,2026-03-11 22:55:02.029968,0 days 00:00:55.989194,16,31245,137,45,76,0.2810833171393014,0.2570755183428266,0.13953000928466391,2160.9726118834533,1.158855179976667,COMPLETE
6,4403.0,2026-03-11 22:24:13.656587,2026-03-11 22:25:00.709409,0 days 00:00:47.052822,24,42346,171,22,52,0.4339313817869669,0.3497804800468977,0.1730063690598555,2521.5175019544386,1.1636395518912843,COMPLETE
173,4400.0,2026-03-11 22:39:27.783263,2026-03-11 22:40:38.752683,0 days 00:01:10.969420,21,41320,185,43,68,0.24055573682510303,0.2412086634933693,0.20925875031769756,3085.7784872713064,4.995255753246765,COMPLETE
462,4400.0,2026-03-11 22:52:57.997091,2026-03-11 22:53:52.363149,0 days 00:00:54.366058,24,32831,198,47,60,0.26993878228530416,0.21696805667804311,0.12621428415380204,547.5967588206955,1.0950845431150626,COMPLETE
328,4399.0,2026-03-11 22:47:01.889722,2026-03-11 22:47:17.348309,0 days 00:00:15.458587,25,13611,183,41,44,0.26082863625576724,0.43581097215122655,0.251580038083557,3041.07221114451,3.665807442474811,COMPLETE
227,4398.0,2026-03-11 22:42:40.575709,2026-03-11 22:42:51.480781,0 days 00:00:10.905072,16,11177,149,41,43,0.28747345597932566,0.45767104649694906,0.12410659642349722,3243.2034615427874,1.5954571716155757,COMPLETE
257,4397.0,2026-03-11 22:44:27.796978,2026-03-11 22:45:03.715852,0 days 00:00:35.918874,16,20963,169,40,72,0.26845530505135995,0.41090944850741795,0.11355023765132845,3546.5536540075527,1.4933074536789075,COMPLETE
205,4394.0,2026-03-11 22:41:06.420101,2026-03-11 22:41:58.124728,0 days 00:00:51.704627,27,31756,157,25,76,0.22390589450055456,0.5071065695488177,0.2448711109207608,3222.217755074884,4.608743186998693,COMPLETE
